Time,H2O_ppm,Relative_Uncertainty,W
0.004575,1687.569,0.05,0.023174489
0.004576,1671.647,0.05,0.023174489
0.004577,1655.743,0.05,0.023174489
0.004578,1676.959,0.05,0.023174489
0.004579,1661.04,0.05,0.023174489
0.00458,1676.959,0.05,0.023174489
0.004581,1676.959,0.05,0.023174489
0.004582,1650.449,0.05,0.023174489
0.004583,1708.831,0.05,0.023174489
0.004584,1645.148,0.05,0.023174489
0.004585,1671.647,0.05,0.023174489
0.004586,1671.647,0.05,0.023174489
0.004587,1692.886,0.05,0.023174489
0.004588,1682.263,0.05,0.023174489
0.004589,1682.263,0.05,0.023174489
0.00459,1703.508,0.05,0.023174489
0.004591,1666.347,0.05,0.023174489
0.004592,1682.263,0.05,0.023174489
0.004593,1666.347,0.05,0.023174489
0.004594,1698.196,0.05,0.023174489
0.004595,1661.04,0.05,0.023174489
0.004596,1719.466,0.05,0.023174489
0.004597,1682.263,0.05,0.023174489
0.004598,1703.508,0.05,0.023174489
0.004599,1682.263,0.05,0.023174489
0.0046,1682.263,0.05,0.023174489
0.004601,1687.569,0.05,0.023174489
0.004602,1698.196,0.05,0.023174489
0.004603,1692.886,0.05,0.023174489
0.004604,1687.569,0.05,0.023174489
0.004605,1687.569,0.05,0.023174489
0.004606,1708.831,0.05,0.023174489
0.004607,1692.886,0.05,0.023174489
0.004608,1714.147,0.05,0.023174489
0.004609,1719.466,0.05,0.023174489
0.00461,1714.147,0.05,0.023174489
0.004611,1698.196,0.05,0.023174489
0.004612,1698.196,0.05,0.023174489
0.004613,1692.886,0.05,0.023174489
0.004614,1698.196,0.05,0.023174489
0.004615,1730.116,0.05,0.023174489
0.004616,1719.466,0.05,0.023174489
0.004617,1687.569,0.05,0.023174489
0.004618,1692.886,0.05,0.023174489
0.004619,1682.263,0.05,0.023174489
0.00462,1687.569,0.05,0.023174489
0.004621,1730.116,0.05,0.023174489
0.004622,1719.466,0.05,0.023174489
0.004623,1698.196,0.05,0.023174489
0.004624,1698.196,0.05,0.023174489
0.004625,1714.147,0.05,0.023174489
0.004626,1703.508,0.05,0.023174489
0.004627,1719.466,0.05,0.023174489
0.004628,1735.44,0.05,0.023174489
0.004629,1692.886,0.05,0.023174489
0.00463,1698.196,0.05,0.023174489
0.004631,1735.44,0.05,0.023174489
0.004632,1698.196,0.05,0.023174489
0.004633,1746.103,0.05,0.023174489
0.004634,1724.794,0.05,0.023174489
0.004635,1746.103,0.05,0.023174489
0.004636,1746.103,0.05,0.023174489
0.004637,1719.466,0.05,0.023174489
0.004638,1735.44,0.05,0.023174489
0.004639,1724.794,0.05,0.023174489
0.00464,1746.103,0.05,0.023174489
0.004641,1751.433,0.05,0.023174489
0.004642,1735.44,0.05,0.023174489
0.004643,1714.147,0.05,0.023174489
0.004644,1735.44,0.05,0.023174489
0.004645,1708.831,0.05,0.023174489
0.004646,1751.433,0.05,0.023174489
0.004647,1719.466,0.05,0.023174489
0.004648,1740.775,0.05,0.023174489
0.004649,1730.116,0.05,0.023174489
0.00465,1708.831,0.05,0.023174489
0.004651,1708.831,0.05,0.023174489
0.004652,1740.775,0.05,0.023174489
0.004653,1730.116,0.05,0.023174489
0.004654,1762.108,0.05,0.023174489
0.004655,1724.794,0.05,0.023174489
0.004656,1746.103,0.05,0.023174489
0.004657,1730.116,0.05,0.023174489
0.004658,1724.794,0.05,0.023174489
0.004659,1730.116,0.05,0.023174489
0.00466,1751.433,0.05,0.023174489
0.004661,1730.116,0.05,0.023174489
0.004662,1751.433,0.05,0.023174489
0.004663,1714.147,0.05,0.023174489
0.004664,1724.794,0.05,0.023174489
0.004665,1751.433,0.05,0.023174489
0.004666,1703.508,0.05,0.023174489
0.004667,1724.794,0.05,0.023174489
0.004668,1740.775,0.05,0.023174489
0.004669,1756.774,0.05,0.023174489
0.00467,1756.774,0.05,0.023174489
0.004671,1762.108,0.05,0.023174489
0.004672,1724.794,0.05,0.023174489
0.004673,1735.44,0.05,0.023174489
0.004674,1746.103,0.05,0.023174489
0.004675,1730.116,0.05,0.023174489
0.004676,1724.794,0.05,0.023174489
0.004677,1751.433,0.05,0.023174489
0.004678,1740.775,0.05,0.023174489
0.004679,1740.775,0.05,0.023174489
0.00468,1751.433,0.05,0.023174489
0.004681,1740.775,0.05,0.023174489
0.004682,1746.103,0.05,0.023174489
0.004683,1751.433,0.05,0.023174489
0.004684,1740.775,0.05,0.023174489
0.004685,1735.44,0.05,0.023174489
0.004686,1719.466,0.05,0.023174489
0.004687,1746.103,0.05,0.023174489
0.004688,1740.775,0.05,0.023174489
0.004689,1719.466,0.05,0.023174489
0.00469,1746.103,0.05,0.023174489
0.004691,1740.775,0.05,0.023174489
0.004692,1751.433,0.05,0.023174489
0.004693,1762.108,0.05,0.023174489
0.004694,1746.103,0.05,0.023174489
0.004695,1751.433,0.05,0.023174489
0.004696,1762.108,0.05,0.023174489
0.004697,1767.452,0.05,0.023174489
0.004698,1756.774,0.05,0.023174489
0.004699,1740.775,0.05,0.023174489
0.0047,1746.103,0.05,0.023174489
0.004701,1735.44,0.05,0.023174489
0.004702,1746.103,0.05,0.023174489
0.004703,1772.79,0.05,0.023174489
0.004704,1730.116,0.05,0.023174489
0.004705,1762.108,0.05,0.023174489
0.004706,1772.79,0.05,0.023174489
0.004707,1746.103,0.05,0.023174489
0.004708,1730.116,0.05,0.023174489
0.004709,1772.79,0.05,0.023174489
0.00471,1767.452,0.05,0.023174489
0.004711,1783.481,0.05,0.023174489
0.004712,1746.103,0.05,0.023174489
0.004713,1756.774,0.05,0.023174489
0.004714,1762.108,0.05,0.023174489
0.004715,1767.452,0.05,0.023174489
0.004716,1767.452,0.05,0.023174489
0.004717,1746.103,0.05,0.023174489
0.004718,1767.452,0.05,0.023174489
0.004719,1756.774,0.05,0.023174489
0.00472,1788.824,0.05,0.023174489
0.004721,1799.527,0.05,0.023174489
0.004722,1756.774,0.05,0.023174489
0.004723,1762.108,0.05,0.023174489
0.004724,1772.79,0.05,0.023174489
0.004725,1804.877,0.05,0.023174489
0.004726,1788.824,0.05,0.023174489
0.004727,1751.433,0.05,0.023174489
0.004728,1783.481,0.05,0.023174489
0.004729,1751.433,0.05,0.023174489
0.00473,1778.13,0.05,0.023174489
0.004731,1772.79,0.05,0.023174489
0.004732,1778.13,0.05,0.023174489
0.004733,1783.481,0.05,0.023174489
0.004734,1772.79,0.05,0.023174489
0.004735,1778.13,0.05,0.023174489
0.004736,1794.17,0.05,0.023174489
0.004737,1799.527,0.05,0.023174489
0.004738,1778.13,0.05,0.023174489
0.004739,1762.108,0.05,0.023174489
0.00474,1756.774,0.05,0.023174489
0.004741,1794.17,0.05,0.023174489
0.004742,1756.774,0.05,0.023174489
0.004743,1778.13,0.05,0.023174489
0.004744,1772.79,0.05,0.023174489
0.004745,1799.527,0.05,0.023174489
0.004746,1799.527,0.05,0.023174489
0.004747,1772.79,0.05,0.023174489
0.004748,1794.17,0.05,0.023174489
0.004749,1810.228,0.05,0.023174489
0.00475,1815.591,0.05,0.023174489
0.004751,1799.527,0.05,0.023174489
0.004752,1788.824,0.05,0.023174489
0.004753,1788.824,0.05,0.023174489
0.004754,1804.877,0.05,0.023174489
0.004755,1810.228,0.05,0.023174489
0.004756,1783.481,0.05,0.023174489
0.004757,1799.527,0.05,0.023174489
0.004758,1788.824,0.05,0.023174489
0.004759,1788.824,0.05,0.023174489
0.00476,1794.17,0.05,0.023174489
0.004761,1783.481,0.05,0.023174489
0.004762,1788.824,0.05,0.023174489
0.004763,1772.79,0.05,0.023174489
0.004764,1799.527,0.05,0.023174489
0.004765,1826.305,0.05,0.023174489
0.004766,1799.527,0.05,0.023174489
0.004767,1815.591,0.05,0.023174489
0.004768,1794.17,0.05,0.023174489
0.004769,1815.591,0.05,0.023174489
0.00477,1815.591,0.05,0.023174489
0.004771,1799.527,0.05,0.023174489
0.004772,1831.673,0.05,0.023174489
0.004773,1826.305,0.05,0.023174489
0.004774,1772.79,0.05,0.023174489
0.004775,1815.591,0.05,0.023174489
0.004776,1799.527,0.05,0.023174489
0.004777,1820.947,0.05,0.023174489
0.004778,1799.527,0.05,0.023174489
0.004779,1810.228,0.05,0.023174489
0.00478,1815.591,0.05,0.023174489
0.004781,1794.17,0.05,0.023174489
0.004782,1810.228,0.05,0.023174489
0.004783,1820.947,0.05,0.023174489
0.004784,1815.591,0.05,0.023174489
0.004785,1815.591,0.05,0.023174489
0.004786,1788.824,0.05,0.023174489
0.004787,1826.305,0.05,0.023174489
0.004788,1831.673,0.05,0.023174489
0.004789,1820.947,0.05,0.023174489
0.00479,1799.527,0.05,0.023174489
0.004791,1799.527,0.05,0.023174489
0.004792,1778.13,0.05,0.023174489
0.004793,1815.591,0.05,0.023174489
0.004794,1804.877,0.05,0.023174489
0.004795,1831.673,0.05,0.023174489
0.004796,1804.877,0.05,0.023174489
0.004797,1810.228,0.05,0.023174489
0.004798,1831.673,0.05,0.023174489
0.004799,1815.591,0.05,0.023174489
0.0048,1815.591,0.05,0.023174489
0.004801,1804.877,0.05,0.023174489
0.004802,1820.947,0.05,0.023174489
0.004803,1799.527,0.05,0.023174489
0.004804,1837.035,0.05,0.023174489
0.004805,1794.17,0.05,0.023174489
0.004806,1810.228,0.05,0.023174489
0.004807,1831.673,0.05,0.023174489
0.004808,1804.877,0.05,0.023174489
0.004809,1810.228,0.05,0.023174489
0.00481,1847.773,0.05,0.023174489
0.004811,1810.228,0.05,0.023174489
0.004812,1820.947,0.05,0.023174489
0.004813,1815.591,0.05,0.023174489
0.004814,1804.877,0.05,0.023174489
0.004815,1826.305,0.05,0.023174489
0.004816,1831.673,0.05,0.023174489
0.004817,1831.673,0.05,0.023174489
0.004818,1815.591,0.05,0.023174489
0.004819,1799.527,0.05,0.023174489
0.00482,1820.947,0.05,0.023174489
0.004821,1804.877,0.05,0.023174489
0.004822,1826.305,0.05,0.023174489
0.004823,1820.947,0.05,0.023174489
0.004824,1826.305,0.05,0.023174489
0.004825,1831.673,0.05,0.023174489
0.004826,1831.673,0.05,0.023174489
0.004827,1847.773,0.05,0.023174489
0.004828,1810.228,0.05,0.023174489
0.004829,1815.591,0.05,0.023174489
0.00483,1842.399,0.05,0.023174489
0.004831,1820.947,0.05,0.023174489
0.004832,1810.228,0.05,0.023174489
0.004833,1815.591,0.05,0.023174489
0.004834,1820.947,0.05,0.023174489
0.004835,1847.773,0.05,0.023174489
0.004836,1837.035,0.05,0.023174489
0.004837,1820.947,0.05,0.023174489
0.004838,1815.591,0.05,0.023174489
0.004839,1831.673,0.05,0.023174489
0.00484,1826.305,0.05,0.023174489
0.004841,1820.947,0.05,0.023174489
0.004842,1810.228,0.05,0.023174489
0.004843,1826.305,0.05,0.023174489
0.004844,1815.591,0.05,0.023174489
0.004845,1837.035,0.05,0.023174489
0.004846,1826.305,0.05,0.023174489
0.004847,1831.673,0.05,0.023174489
0.004848,1831.673,0.05,0.023174489
0.004849,1815.591,0.05,0.023174489
0.00485,1837.035,0.05,0.023174489
0.004851,1837.035,0.05,0.023174489
0.004852,1831.673,0.05,0.023174489
0.004853,1831.673,0.05,0.023174489
0.004854,1837.035,0.05,0.023174489
0.004855,1820.947,0.05,0.023174489
0.004856,1815.591,0.05,0.023174489
0.004857,1831.673,0.05,0.023174489
0.004858,1820.947,0.05,0.023174489
0.004859,1820.947,0.05,0.023174489
0.00486,1831.673,0.05,0.023174489
0.004861,1826.305,0.05,0.023174489
0.004862,1826.305,0.05,0.023174489
0.004863,1853.141,0.05,0.023174489
0.004864,1810.228,0.05,0.023174489
0.004865,1826.305,0.05,0.023174489
0.004866,1842.399,0.05,0.023174489
0.004867,1837.035,0.05,0.023174489
0.004868,1826.305,0.05,0.023174489
0.004869,1853.141,0.05,0.023174489
0.00487,1837.035,0.05,0.023174489
0.004871,1853.141,0.05,0.023174489
0.004872,1837.035,0.05,0.023174489
0.004873,1815.591,0.05,0.023174489
0.004874,1820.947,0.05,0.023174489
0.004875,1837.035,0.05,0.023174489
0.004876,1837.035,0.05,0.023174489
0.004877,1815.591,0.05,0.023174489
0.004878,1847.773,0.05,0.023174489
0.004879,1831.673,0.05,0.023174489
0.00488,1831.673,0.05,0.023174489
0.004881,1815.591,0.05,0.023174489
0.004882,1847.773,0.05,0.023174489
0.004883,1847.773,0.05,0.023174489
0.004884,1837.035,0.05,0.023174489
0.004885,1847.773,0.05,0.023174489
0.004886,1831.673,0.05,0.023174489
0.004887,1831.673,0.05,0.023174489
0.004888,1863.892,0.05,0.023174489
0.004889,1842.399,0.05,0.023174489
0.00489,1858.511,0.05,0.023174489
0.004891,1837.035,0.05,0.023174489
0.004892,1810.228,0.05,0.023174489
0.004893,1837.035,0.05,0.023174489
0.004894,1842.399,0.05,0.023174489
0.004895,1847.773,0.05,0.023174489
0.004896,1815.591,0.05,0.023174489
0.004897,1826.305,0.05,0.023174489
0.004898,1837.035,0.05,0.023174489
0.004899,1863.892,0.05,0.023174489
0.0049,1820.947,0.05,0.023174489
0.004901,1858.511,0.05,0.023174489
0.004902,1826.305,0.05,0.023174489
0.004903,1820.947,0.05,0.023174489
0.004904,1815.591,0.05,0.023174489
0.004905,1815.591,0.05,0.023174489
0.004906,1847.773,0.05,0.023174489
0.004907,1863.892,0.05,0.023174489
0.004908,1831.673,0.05,0.023174489
0.004909,1837.035,0.05,0.023174489
0.00491,1863.892,0.05,0.023174489
0.004911,1847.773,0.05,0.023174489
0.004912,1842.399,0.05,0.023174489
0.004913,1858.511,0.05,0.023174489
0.004914,1853.141,0.05,0.023174489
0.004915,1847.773,0.05,0.023174489
0.004916,1837.035,0.05,0.023174489
0.004917,1831.673,0.05,0.023174489
0.004918,1842.399,0.05,0.023174489
0.004919,1863.892,0.05,0.023174489
0.00492,1826.305,0.05,0.023174489
0.004921,1858.511,0.05,0.023174489
0.004922,1853.141,0.05,0.023174489
0.004923,1826.305,0.05,0.023174489
0.004924,1858.511,0.05,0.023174489
0.004925,1869.266,0.05,0.023174489
0.004926,1853.141,0.05,0.023174489
0.004927,1837.035,0.05,0.023174489
0.004928,1820.947,0.05,0.023174489
0.004929,1869.266,0.05,0.023174489
0.00493,1896.183,0.05,0.023174489
0.004931,1842.399,0.05,0.023174489
0.004932,1869.266,0.05,0.023174489
0.004933,1874.65,0.05,0.023174489
0.004934,1874.65,0.05,0.023174489
0.004935,1858.511,0.05,0.023174489
0.004936,1842.399,0.05,0.023174489
0.004937,1847.773,0.05,0.023174489
0.004938,1842.399,0.05,0.023174489
0.004939,1869.266,0.05,0.023174489
0.00494,1863.892,0.05,0.023174489
0.004941,1837.035,0.05,0.023174489
0.004942,1853.141,0.05,0.023174489
0.004943,1858.511,0.05,0.023174489
0.004944,1863.892,0.05,0.023174489
0.004945,1853.141,0.05,0.023174489
0.004946,1858.511,0.05,0.023174489
0.004947,1847.773,0.05,0.023174489
0.004948,1863.892,0.05,0.023174489
0.004949,1880.028,0.05,0.023174489
0.00495,1880.028,0.05,0.023174489
0.004951,1885.408,0.05,0.023174489
0.004952,1826.305,0.05,0.023174489
0.004953,1874.65,0.05,0.023174489
0.004954,1869.266,0.05,0.023174489
0.004955,1858.511,0.05,0.023174489
0.004956,1863.892,0.05,0.023174489
0.004957,1863.892,0.05,0.023174489
0.004958,1896.183,0.05,0.023174489
0.004959,1880.028,0.05,0.023174489
0.00496,1847.773,0.05,0.023174489
0.004961,1890.799,0.05,0.023174489
0.004962,1890.799,0.05,0.023174489
0.004963,1885.408,0.05,0.023174489
0.004964,1869.266,0.05,0.023174489
0.004965,1917.748,0.05,0.023174489
0.004966,1874.65,0.05,0.023174489
0.004967,1863.892,0.05,0.023174489
0.004968,1885.408,0.05,0.023174489
0.004969,1880.028,0.05,0.023174489
0.00497,1896.183,0.05,0.023174489
0.004971,1896.183,0.05,0.023174489
0.004972,1853.141,0.05,0.023174489
0.004973,1847.773,0.05,0.023174489
0.004974,1890.799,0.05,0.023174489
0.004975,1901.569,0.05,0.023174489
0.004976,1869.266,0.05,0.023174489
0.004977,1880.028,0.05,0.023174489
0.004978,1896.183,0.05,0.023174489
0.004979,1880.028,0.05,0.023174489
0.00498,1858.511,0.05,0.023174489
0.004981,1874.65,0.05,0.023174489
0.004982,1874.65,0.05,0.023174489
0.004983,1880.028,0.05,0.023174489
0.004984,1858.511,0.05,0.023174489
0.004985,1885.408,0.05,0.023174489
0.004986,1858.511,0.05,0.023174489
0.004987,1858.511,0.05,0.023174489
0.004988,1896.183,0.05,0.023174489
0.004989,1869.266,0.05,0.023174489
0.00499,1853.141,0.05,0.023174489
0.004991,1896.183,0.05,0.023174489
0.004992,1880.028,0.05,0.023174489
0.004993,1896.183,0.05,0.023174489
0.004994,1890.799,0.05,0.023174489
0.004995,1906.966,0.05,0.023174489
0.004996,1874.65,0.05,0.023174489
0.004997,1853.141,0.05,0.023174489
0.004998,1885.408,0.05,0.023174489
0.004999,1880.028,0.05,0.023174489
0.005,1890.799,0.05,0.023174489
0.005001,1917.748,0.05,0.023174489
0.005002,1874.65,0.05,0.023174489
0.005003,1858.511,0.05,0.023174489
0.005004,1880.028,0.05,0.023174489
0.005005,1912.356,0.05,0.023174489
0.005006,1912.356,0.05,0.023174489
0.005007,1885.408,0.05,0.023174489
0.005008,1890.799,0.05,0.023174489
0.005009,1901.569,0.05,0.023174489
0.00501,1869.266,0.05,0.023174489
0.005011,1885.408,0.05,0.023174489
0.005012,1885.408,0.05,0.023174489
0.005013,1869.266,0.05,0.023174489
0.005014,1885.408,0.05,0.023174489
0.005015,1896.183,0.05,0.023174489
0.005016,1901.569,0.05,0.023174489
0.005017,1906.966,0.05,0.023174489
0.005018,1863.892,0.05,0.023174489
0.005019,1874.65,0.05,0.023174489
0.00502,1906.966,0.05,0.023174489
0.005021,1858.511,0.05,0.023174489
0.005022,1885.408,0.05,0.023174489
0.005023,1858.511,0.05,0.023174489
0.005024,1880.028,0.05,0.023174489
0.005025,1896.183,0.05,0.023174489
0.005026,1901.569,0.05,0.023174489
0.005027,1885.408,0.05,0.023174489
0.005028,1885.408,0.05,0.023174489
0.005029,1906.966,0.05,0.023174489
0.00503,1928.547,0.05,0.023174489
0.005031,1901.569,0.05,0.023174489
0.005032,1880.028,0.05,0.023174489
0.005033,1885.408,0.05,0.023174489
0.005034,1885.408,0.05,0.023174489
0.005035,1928.547,0.05,0.023174489
